,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC,^DJI,^GSPC
Date,,,,,,,,,,,,
2018-08-21,25822.2890625,2862.9599609375,25822.2890625,2862.9599609375,25888.8203125,2873.22998046875,25784.900390625,2861.320068359375,25786.990234375,2861.510009765625,241620000,3174010000
2018-08-22,25733.599609375,2861.820068359375,25733.599609375,2861.820068359375,25836.16015625,2867.5400390625,25722.4296875,2856.050048828125,25825.060546875,2860.989990234375,200480000,2701250000
2018-08-23,25656.98046875,2856.97998046875,25656.98046875,2856.97998046875,25762.560546875,2868.780029296875,25608.01953125,2854.030029296875,25714.859375,2860.2900390625,213270000,2724450000
2018-08-24,25790.349609375,2874.68994140625,25790.349609375,2874.68994140625,25826.05078125,2876.159912109375,25688.580078125,2862.35009765625,25688.580078125,2862.35009765625,200330000,2603010000
2018-08-27,26049.640625,2896.739990234375,26049.640625,2896.739990234375,26067.5703125,2898.25,25882.7109375,2884.68994140625,25882.7109375,2884.68994140625,220510000,2865070000
2018-08-28,26064.01953125,2897.52001953125,26064.01953125,2897.52001953125,26122.240234375,2903.77001953125,26037.849609375,2893.5,26092.69921875,2901.449951171875,211470000,2687770000
2018-08-29,26124.5703125,2914.0400390625,26124.5703125,2914.0400390625,26167.939453125,2916.5,26035.30078125,2898.39990234375,26082.529296875,2900.6201171875,214960000,2805520000
2018-08-30,25986.919921875,2901.1298828125,25986.919921875,2901.1298828125,26104.369140625,2912.4599609375,25934.80078125,2895.219970703125,26099.009765625,2908.93994140625,240440000,2810450000
2018-08-31,25964.8203125,2901.52001953125,25964.8203125,2901.52001953125,26028.830078125,2906.320068359375,25879.76953125,2891.72998046875,25964.849609375,2898.3701171875,273440000,2887220000
2018-09-04,25952.48046875,2896.719970703125,25952.48046875,2896.719970703125,25971.76953125,2900.179931640625,25805.94921875,2885.1298828125,25916.0703125,2896.9599609375,254600000,3087420000
2018-09-05,25974.990234375,2888.60009765625,25974.990234375,2888.60009765625,26011.220703125,2894.2099609375,25871.0390625,2876.919921875,25919.83984375,2891.590087890625,289210000,3248780000
2018-09-06,25995.869140625,2878.050048828125,25995.869140625,2878.050048828125,26073.6796875,2892.050048828125,25880.83984375,2867.2900390625,25973.01953125,2888.639892578125,262380000,3144240000
2018-09-07,25916.5390625,2871.679931640625,25916.5390625,2871.679931640625,26002.990234375,2883.81005859375,25818.390625,2864.1201171875,25951.01953125,2868.260009765625,281350000,2976580000
2018-09-10,25857.0703125,2877.1298828125,25857.0703125,2877.1298828125,26039.9609375,2886.929931640625,25854.130859375,2875.93994140625,25991.91015625,2881.389892578125,252170000,2751100000
2018-09-11,25971.060546875,2887.889892578125,25971.060546875,2887.889892578125,26019.919921875,2892.52001953125,25754.3203125,2866.780029296875,25841.140625,2871.570068359375,265960000,2904500000
2018-09-12,25998.919921875,2888.919921875,25998.919921875,2888.919921875,26145.720703125,2894.64990234375,25929.4296875,2879.199951171875,25989.0703125,2888.2900390625,282770000,3341280000
2018-09-13,26145.990234375,2904.179931640625,26145.990234375,2904.179931640625,26191.640625,2906.760009765625,26067.080078125,2896.389892578125,26083.939453125,2896.85009765625,260800000,3274090000
2018-09-14,26154.669921875,2904.97998046875,26154.669921875,2904.97998046875,26211.109375,2908.300048828125,26068.2890625,2895.77001953125,26169.560546875,2906.3798828125,228640000,3179410000
2018-09-17,26062.119140625,2888.800048828125,26062.119140625,2888.800048828125,26184.470703125,2904.64990234375,26030.349609375,2886.159912109375,26151.66015625,2903.830078125,230230000,2967980000
2018-09-18,26246.9609375,2904.31005859375,26246.9609375,2904.31005859375,26317.33984375,2911.169921875,26076.2109375,2890.429931640625,26076.2109375,2890.739990234375,243000000,3091190000
2018-09-19,26405.759765625,2907.949951171875,26405.759765625,2907.949951171875,26464.41015625,2912.360107421875,26280.759765625,2903.820068359375,26287.83984375,2906.60009765625,251330000,3302460000
2018-09-20,26656.98046875,2930.75,26656.98046875,2930.75,26697.490234375,2934.800048828125,26519.390625,2919.72998046875,26519.390625,2919.72998046875,260480000,3406520000
2018-09-21,26743.5,2929.669921875,26743.5,2929.669921875,26769.16015625,2940.909912109375,26680.369140625,2927.110107421875,26726.25,2936.760009765625,657620000,5652470000
2018-09-24,26562.05078125,2919.3701171875,26562.05078125,2919.3701171875,26709.939453125,2923.7900390625,26548.6796875,2912.6298828125,26705.25,2921.830078125,254850000,3392030000
2018-09-25,26492.2109375,2915.56005859375,26492.2109375,2915.56005859375,26634.849609375,2923.949951171875,26475.580078125,2913.699951171875,26601.580078125,2921.75,234110000,3330880000
2018-09-26,26385.279296875,2905.969970703125,26385.279296875,2905.969970703125,26606.08984375,2931.14990234375,26349.33984375,2903.280029296875,26536.859375,2916.97998046875,262620000,3417540000
2018-09-27,26439.9296875,2914.0,26439.9296875,2914.0,26557.009765625,2927.219970703125,26379.94921875,2909.27001953125,26418.26953125,2911.64990234375,226350000,3101360000
2018-09-28,26458.310546875,2913.97998046875,26458.310546875,2913.97998046875,26515.759765625,2920.530029296875,26383.5703125,2907.5,26407.66015625,2910.030029296875,264030000,3461680000
2018-10-01,26651.2109375,2924.590087890625,26651.2109375,2924.590087890625,26737.98046875,2937.06005859375,26596.05078125,2917.909912109375,26598.359375,2926.2900390625,238320000,3375890000
2018-10-02,26773.939453125,2923.429931640625,26773.939453125,2923.429931640625,26824.779296875,2931.419921875,26627.66015625,2919.3701171875,26648.91015625,2923.800048828125,258290000,3432620000
2018-10-03,26828.390625,2925.510009765625,26828.390625,2925.510009765625,26951.810546875,2939.860107421875,26789.080078125,2921.360107421875,26833.470703125,2931.68994140625,280130000,3625510000
2018-10-04,26627.48046875,2901.610107421875,26627.48046875,2901.610107421875,26793.8203125,2919.780029296875,26471.609375,2883.919921875,26784.080078125,2919.35009765625,289600000,3510370000
2018-10-05,26447.05078125,2885.570068359375,26447.05078125,2885.570068359375,26676.16015625,2909.639892578125,26301.810546875,2869.2900390625,26632.76953125,2902.5400390625,267100000,3340820000
2018-10-08,26486.779296875,2884.429931640625,26486.779296875,2884.429931640625,26529.349609375,2889.449951171875,26223.08984375,2862.080078125,26399.44921875,2877.530029296875,273020000,3381820000
2018-10-09,26430.5703125,2880.340087890625,26430.5703125,2880.340087890625,26539.939453125,2894.830078125,26324.16015625,2874.27001953125,26469.189453125,2882.510009765625,282560000,3531690000
2018-10-10,25598.740234375,2785.679931640625,25598.740234375,2785.679931640625,26487.869140625,2874.02001953125,25567.099609375,2784.860107421875,26441.73046875,2873.89990234375,438200000,4554260000
2018-10-11,25052.830078125,2728.3701171875,25052.830078125,2728.3701171875,25683.640625,2795.139892578125,24899.76953125,2710.510009765625,25518.390625,2776.8701171875,522880000,4914090000
2018-10-12,25339.990234375,2767.1298828125,25339.990234375,2767.1298828125,25467.55078125,2775.77001953125,25000.830078125,2729.43994140625,25407.630859375,2770.5400390625,397510000,4024010000
2018-10-15,25250.55078125,2750.7900390625,25250.55078125,2750.7900390625,25482.419921875,2775.989990234375,25243.880859375,2749.030029296875,25332.4609375,2763.830078125,287320000,3327160000
2018-10-16,25798.419921875,2809.919921875,25798.419921875,2809.919921875,25817.6796875,2813.4599609375,25351.529296875,2766.909912109375,25351.529296875,2767.050048828125,305800000,3460260000
2018-10-17,25706.6796875,2809.2099609375,25706.6796875,2809.2099609375,25810.08984375,2816.93994140625,25479.16015625,2781.81005859375,25705.869140625,2811.669921875,298210000,3347090000
2018-10-18,25379.44921875,2768.780029296875,25379.44921875,2768.780029296875,25691.4609375,2806.0400390625,25236.009765625,2755.179931640625,25645.560546875,2802.0,328020000,3639300000
2018-10-19,25444.33984375,2767.780029296875,25444.33984375,2767.780029296875,25608.7109375,2797.77001953125,25350.01953125,2760.27001953125,25421.08984375,2775.659912109375,350810000,3593940000
2018-10-22,25317.41015625,2755.8798828125,25317.41015625,2755.8798828125,25561.33984375,2778.93994140625,25236.05078125,2749.219970703125,25492.140625,2773.93994140625,314940000,3331270000
2018-10-23,25191.4296875,2740.68994140625,25191.4296875,2740.68994140625,25307.69921875,2753.590087890625,24768.7890625,2691.429931640625,25038.4609375,2721.030029296875,436430000,4373710000
2018-10-24,24583.419921875,2656.10009765625,24583.419921875,2656.10009765625,25306.23046875,2742.590087890625,24533.189453125,2651.889892578125,25172.880859375,2737.8701171875,496400000,4738670000
2018-10-25,24984.55078125,2705.570068359375,24984.55078125,2705.570068359375,25104.2890625,2722.699951171875,24645.560546875,2667.840087890625,24736.5390625,2674.8798828125,439670000,4663930000
2018-10-26,24688.310546875,2658.68994140625,24688.310546875,2658.68994140625,24916.16015625,2692.3798828125,24445.189453125,2628.159912109375,24770.25,2667.860107421875,505310000,4804330000
2018-10-29,24442.919921875,2641.25,24442.919921875,2641.25,25040.580078125,2706.85009765625,24122.23046875,2603.5400390625,24818.98046875,2682.64990234375,443850000,4701260000
2018-10-30,24874.640625,2682.6298828125,24874.640625,2682.6298828125,24906.6796875,2685.429931640625,24415.689453125,2635.340087890625,24482.0390625,2640.679931640625,470050000,5125600000
2018-10-31,25115.759765625,2711.739990234375,25115.759765625,2711.739990234375,25336.55078125,2736.68994140625,25008.8203125,2705.60009765625,25008.8203125,2705.60009765625,448930000,5133380000
2018-11-01,25380.740234375,2740.3701171875,25380.740234375,2740.3701171875,25396.470703125,2741.669921875,25108.109375,2708.85009765625,25142.080078125,2717.580078125,383970000,4730250000
2018-11-02,25270.830078125,2723.06005859375,25270.830078125,2723.06005859375,25578.98046875,2756.550048828125,25078.720703125,2700.43994140625,25443.599609375,2745.449951171875,429480000,4261230000
2018-11-05,25461.69921875,2738.31005859375,25461.69921875,2738.31005859375,25507.349609375,2744.27001953125,25261.470703125,2717.93994140625,25261.470703125,2726.3701171875,334740000,3650910000
2018-11-06,25635.009765625,2755.449951171875,25635.009765625,2755.449951171875,25651.859375,2756.820068359375,25444.900390625,2737.080078125,25452.830078125,2738.39990234375,265450000,3543800000
2018-11-07,26180.30078125,2813.889892578125,26180.30078125,2813.889892578125,26200.140625,2815.14990234375,25765.880859375,2774.1298828125,25788.4609375,2774.1298828125,361780000,3929080000
2018-11-08,26191.220703125,2806.830078125,26191.220703125,2806.830078125,26277.8203125,2814.75,26081.900390625,2794.989990234375,26139.58984375,2806.3798828125,295650000,3673550000
2018-11-09,25989.30078125,2781.010009765625,25989.30078125,2781.010009765625,26161.490234375,2794.10009765625,25882.91015625,2764.239990234375,26149.109375,2794.10009765625,324450000,4029030000
2018-11-12,25387.1796875,2726.219970703125,25387.1796875,2726.219970703125,25966.7109375,2775.989990234375,25340.509765625,2722.0,25959.330078125,2773.929931640625,346910000,3701570000
2018-11-13,25286.490234375,2722.179931640625,25286.490234375,2722.179931640625,25511.029296875,2754.60009765625,25193.779296875,2714.97998046875,25321.2109375,2730.050048828125,339690000,4112820000
2018-11-14,25080.5,2701.580078125,25080.5,2701.580078125,25501.2890625,2746.800048828125,24935.8203125,2685.75,25388.080078125,2737.89990234375,384240000,4449060000
2018-11-15,25289.26953125,2730.199951171875,25289.26953125,2730.199951171875,25354.560546875,2735.3798828125,24787.7890625,2670.75,25061.48046875,2693.52001953125,392750000,4204960000
2018-11-16,25413.220703125,2736.27001953125,25413.220703125,2736.27001953125,25510.23046875,2746.75,25147.80078125,2712.159912109375,25242.349609375,2718.5400390625,354460000,3996970000
2018-11-19,25017.439453125,2690.72998046875,25017.439453125,2690.72998046875,25392.609375,2733.159912109375,24900.98046875,2681.090087890625,25392.609375,2730.739990234375,358090000,3806940000
2018-11-20,24465.640625,2641.889892578125,24465.640625,2641.889892578125,24707.259765625,2669.43994140625,24368.98046875,2631.52001953125,24618.6796875,2654.60009765625,445920000,4370820000
2018-11-21,24464.689453125,2649.929931640625,24464.689453125,2649.929931640625,24669.7890625,2670.72998046875,24463.279296875,2649.820068359375,24541.650390625,2657.739990234375,289370000,3237400000
2018-11-23,24285.94921875,2632.56005859375,24285.94921875,2632.56005859375,24408.80078125,2647.550048828125,24268.740234375,2631.090087890625,24336.400390625,2633.360107421875,155940000,1651680000
2018-11-26,24640.240234375,2673.449951171875,24640.240234375,2673.449951171875,24673.2890625,2674.35009765625,24364.130859375,2649.969970703125,24364.130859375,2649.969970703125,306280000,3523520000
2018-11-27,24748.73046875,2682.169921875,24748.73046875,2682.169921875,24750.73046875,2682.530029296875,24416.029296875,2655.889892578125,24557.01953125,2663.75,308250000,3494380000
2018-11-28,25366.4296875,2743.7900390625,25366.4296875,2743.7900390625,25368.9296875,2744.0,24832.83984375,2684.3798828125,24832.83984375,2691.449951171875,362160000,3984540000
2018-11-29,25338.83984375,2737.800048828125,25338.83984375,2737.800048828125,25479.0390625,2753.75,25202.7890625,2722.93994140625,25343.650390625,2736.969970703125,305110000,3599200000
2018-11-30,25538.4609375,2760.169921875,25538.4609375,2760.169921875,25549.7109375,2760.8798828125,25250.970703125,2732.760009765625,25307.140625,2737.760009765625,482250000,4668310000
2018-12-03,25826.4296875,2790.3701171875,25826.4296875,2790.3701171875,25980.2109375,2800.179931640625,25670.509765625,2773.3798828125,25779.5703125,2790.5,388480000,4221580000
2018-12-04,25027.0703125,2700.06005859375,25027.0703125,2700.06005859375,25773.119140625,2785.929931640625,25008.109375,2697.179931640625,25752.560546875,2782.429931640625,418900000,4515710000
2018-12-06,24947.669921875,2695.949951171875,24947.669921875,2695.949951171875,24951.009765625,2696.14990234375,24242.220703125,2621.530029296875,24737.419921875,2663.510009765625,471690000,5180430000
2018-12-07,24388.94921875,2633.080078125,24388.94921875,2633.080078125,25095.619140625,2708.5400390625,24284.779296875,2623.139892578125,24918.8203125,2691.260009765625,398230000,4242240000
2018-12-10,24423.259765625,2637.719970703125,24423.259765625,2637.719970703125,24500.810546875,2647.510009765625,23881.369140625,2583.22998046875,24360.94921875,2630.860107421875,389690000,4162880000
2018-12-11,24370.240234375,2636.780029296875,24370.240234375,2636.780029296875,24791.259765625,2674.35009765625,24221.060546875,2621.300048828125,24719.91015625,2664.43994140625,342960000,3963440000
2018-12-12,24527.26953125,2651.070068359375,24527.26953125,2651.070068359375,24828.2890625,2685.43994140625,24509.08984375,2650.260009765625,24509.08984375,2658.22998046875,344330000,4029300000
2018-12-13,24597.380859375,2650.5400390625,24597.380859375,2650.5400390625,24740.9609375,2670.18994140625,24473.2890625,2637.27001953125,24575.859375,2658.699951171875,299970000,3978340000
2018-12-14,24100.509765625,2599.949951171875,24100.509765625,2599.949951171875,24431.140625,2635.070068359375,24033.7890625,2593.840087890625,24408.0390625,2629.679931640625,416940000,4064370000
2018-12-17,23592.98046875,2545.93994140625,23592.98046875,2545.93994140625,24088.080078125,2601.1298828125,23456.880859375,2530.5400390625,23986.830078125,2590.75,466740000,4661420000
