_id;SOZIETATEA_EU/SOCIEDAD_EU;SOZIETATEA_CAS/SOCIEDAD_CAS;EKITALDIA/EJERCICIO;SAILA/DEPARTAMENTO;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_EU;SAILAREN DESKRIBAPENA_EU/DESCRIPCION DEPARTAMENTO_CAS;ZENTRU KUDEATZAILEA/CENTRO GESTOR;ZENTRO KUDEATZAILEAREN DESKR._EUS/DESCR. CENTRO GESTOR_EUS;ZENTRO KUDEATZAILEAREN DESKR._CAS/DESCR. CENTRO GESTOR_CAS;GASTU ARLOA/AREA DE GASTO;GASTU ARLOAREN DESKRIBAPENA_EUS/DESCRIPCION AREA DE GASTO_EUS;GASTU ARLOAREN DESKRIBAPENA_CAS/DESCRIPCION AREA DE GASTO_CAS;GASTU POLITIKA/POLITICA DE GASTO;GASTU POLITIKAREN DESKR.EUS/DESCR. POLITICA DE GASTO_EUS;GASTU POLITIKAREN DESKR._CAS/DESCR. POLITICA DE GASTO_CAS;TALDEA/GRUPO;TALDEAREN DESKRIBAPENA_EUS/DESCRIPCION GRUPO_EUS;TALDEAREN DESKRIBAPENA_CAS/DESCRIPCION GRUPO_CAS;PROGRAMA/PROGRAMA;PROGRAMAREN DESKRIBAPENA_EUS/DESCRIPCION PROGRAMA_EUS;PROGRAMAREN DESKRIBAPENA_CAS/DESCRIPCION PROGRAMA_CAS;KAPITULUA/CAPITULO;KAPITULUAREN DESKRIBAPENA_EUS/DESCRIPCION CAPITULO_EUS;KAPITULUAREN DESKRIBAPENA_CAS/DESCRIPCION CAPITULO_CAS;ARTIKULUA/ARTICULO;ARTIKULUAREN DESKRIBAPENA_EUS/DESCRIPCION ARTICULO_EUS;ARTIKULUAREN DESKRIBAPENA_CAS/DESCRIPCION ARTICULO_CAS;KONTZEPTUA/CONCEPTO;KONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION CONCEPTO_EUS;KONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION CONCEPTO_CAS;AZPIKONTZEPTUA/SUBCONCEPTO;AZPIKONTZEPTUAREN DESKRIBAPENA_EUS/DESCRIPCION SUBCONCEPTO_EUS;AZPIKONTZEPTUAREN DESKRIBAPENA_CAS/DESCRIPCION SUBCONCEPTO_CAS;PROIEKTUA/PROYECTO;PROIEKTUAREN DESKRIBAPENA/DESCRIPCION PROYECTO;HASIERAKO KREDITUA/CREDITO INICIAL 2023
489;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22712;ZERBITZU INFORMATIKOAK;SERVICIOS INFORMATICOS;2014/00155;Bilbao Gazte/ Bilbao Gazte;28.435,00
490;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22720;ITZULPEN ETA INTERPRETARITZA ZERBITZUAK;SERVICIOS DE TRADUCCION E INTERPRETES;2006/00055;Haurren eta gazteen gaietako zerbitzu orokorrak/ Servicios Generales Infancia-Juventud;15.000,00
491;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22731;EKITALDIAK EKOIZTEN LAGUNTZEKO ZERBITZUAK;SERVICIOS DE APOYO A LA PRODUCCIÓN DE EVENTOS;2019/00381;Gazteentzako aisia alternatiboa/ Ocio alternativo jóvenes;25.547,00
492;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2006/00037;Gazteguneen gastu arrunta/ Gasto corriente Áreas Jóvenes;210.208,00
493;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2006/00056;Bilborocken gastu arrunta/ Gasto corriente Bilborock;291.401,00
494;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2006/00057;Pop Rock lehiaketaren gastu arrunta/ Concurso Pop Rock;33.500,00
495;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2006/00060;Udalekuak/ Colonias de Verano;339.500,00
496;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2012/00003;Gazteen jardueren sustapena/ Promoción Actividades Juveniles;7.937,00
497;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2013/00027;Haurgune-Kideguneak oporraldietan/ Haurgune-Kidegunes y periodos vacacionales;272.175,00
498;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2014/00155;Bilbao Gazte/ Bilbao Gazte;2.000,00
499;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2019/00381;Gazteentzako aisia alternatiboa/ Ocio alternativo jóvenes;91.304,00
500;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2022/00488;GAZTELAB La Perrera-Maker gune/ GAZTELAB La Perrera-Maker gune;321.015,00
501;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2023/00277;Gazteen burujabetzarako Euskal Sarea (Aurrez aurreko Arretako Udal Zerbitzua)/ Red Vasca de Emancipación Juvenil (Servicio municipal de Atención Presencial);302.800,00
502;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2023/00278;IDEIAK MARTXAN gazteen ekimena eta ekintzailetzari laguntzeko parte hartze bidezko programa/ IDEIAK MARTXAN Programa de participación de apoyo a la iniciativa y emprendimiento joven;70.000,00
503;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2023/00279;Gazteen parte hartzea (Konekta gune eta Konekta gela)/ Participación joven (Konekta gune y konekta gela);80.000,00
504;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;2;ONDASUN ARRUNT ETA ZERBITZUENGATIKO GASTUAK;GASTOS EN BIENES CORRIENTES Y SERVICIOS;22;MATERIALA, HORNIDURAK ETA BESTELAKOAK;MATERIAL, SUMINISTROS Y OTROS;227;KANPOKO ENPRESEK EGINDAKO LANAK;TRABAJOS REALIZADOS POR OTRAS EMPRESAS EXTERNAS;22753;HAURTZAROENTZAKO ETA GAZTEENTZAKO ZERBITZUAK;SERVICIOS PARA LA INFANCIA/JUVENTUD;2023/00425;La Esperanza gastu arrunta/ Gasto corriente La Esperanza;80.000,00
505;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;4;TRANSFERENTZIA ARRUNTAK;TRANSFERENCIAS CORRIENTES;48;TRANSFERENTZIA ARRUNTAK FAMILIEI ETA IRABAZI ASMORIK GABEKO ERAKUNDEETARA;TRANSFERENCIAS CORRIENTES A FAMILIAS E INSTITUCION;481;TRANSFERENTZIA ARRUNTAK IRABAZI ASMORIK GABEKO ERAKUNDEETARA;TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINE;48199;BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA;OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SI;2023/00182;Otxarkoaga haur eta gazteentzako aisialdi eta hezkuntza programak dituen Tendel elkartearen hitzarme/ Convenio Asociación Tendel programas ocio socioeducativo infancia y juventud Otxarkoaga;116.000,00
506;UDAL;UDAL;2023;130;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;1300;GAZTERIA ETA KIROLA;JUVENTUD Y DEPORTE;2;BABES ETA SUSTAPEN SOZIALEKO JARDUKETAK;ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL;23;GIZARTE-ZERBITZUAK ETA GIZARTE-SUSTAPENA;SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL;231;LEHEN MAILAKO GIZARTE-LAGUNTZA;ASISTENCIA SOCIAL PRIMARIA;2318;GAZTEENTZAKO ETA UMEENTZAKO ZERBITZUAK ETA SUSTAPENA;PROMOCIÓN Y SERVICIOS A LA JUVENTUD/INFANCIA;4;TRANSFERENTZIA ARRUNTAK;TRANSFERENCIAS CORRIENTES;48;TRANSFERENTZIA ARRUNTAK FAMILIEI ETA IRABAZI ASMORIK GABEKO ERAKUNDEETARA;TRANSFERENCIAS CORRIENTES A FAMILIAS E INSTITUCION;481;TRANSFERENTZIA ARRUNTAK IRABAZI ASMORIK GABEKO ERAKUNDEETARA;TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINE;48199;BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA;OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SI;2023/00215;Hitzarmena Gure Lurra elkartea.Zorrotzako haur eta gazteentzako aisialdi sozioedukatiboko programak/ Convenio Asociación Gure Lurra programas de ocio socioeducativo infancia y juventud en Zorrotza;118.000,00
